video_id,title,channel_name,tanggal,author,message,label,komentar_clean,predicted_label
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.032.806.900,SophiaXplZH,"Swert Bonanja gacir hari ini, mntp",1,"swert bonanja gacir hari ini , mntp",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.534.690.750,aqshak8176,Bang gua ikut WAR PI sampe detik ini pesanan gua belum dikirim😢,0,bang gua war pi sampe detik pesanan gua dikirim,0
zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,DPG_SHOOTER_GAMING,p͎u͎l͎a͎u͎w͎i͎n͎ tuh kayak udah lifestyle ya ?,1,p͎u͎l͎a͎u͎w͎i͎n͎ tuh kayak udah lifestyle ya ?,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.978.726.441.450,AyselBurhan-pn7ud,enaknya ini kalau abang nrima web gacir  mandalika77  itu bermukim nunggu jam melambung nya aja ngab,1,enaknya abang nrima web gacir mandalika77 bermukim nunggu jam melambung nya aja ngab,1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.536.003.730,Riko_Syahputra96,2 jz suara kurang gahar si,0,2 jz suara gahar si,0
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,LailaAnggraini-b1j,orang bilang alexis17 tuh bener-bener ngebantu finansial .,1,orang bilang alexis17 tuh bener-bener ngebantu finansial .,1
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,balasaefullah,"seminggu main alexis17 , gue udah bayar cicilan rumah !",1,"seminggu main alexis17 , gue udah bayar cicilan rumah !",1
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,pradiptasoleh,orang bilang alexis17 tuh bener-bener bikin nagih .,1,orang bilang alexis17 tuh bener-bener bikin nagih .,1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.405.007.282.220,EmmettHzcNW,TOBAT WOYYYY,0,tobat woyyyy,0
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.383.402.792.960,baguspurnomo5145,MAKE AHOK GREAT AGAIN  :trophy-yellow-smiling::trophy-yellow-smiling::trophy-yellow-smiling::trophy-yellow-smiling::trophy-yellow-smiling:,0,make ahok great again,0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,174.534.064.915.102,zhoelptz,"Hp apa lg inii?😂😂😂
Gebrakan China emang gada obat🔥",0,hp apa lg inii ? gebrakan china emang gada obat,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.356.684.440,judgementmlbb,"Maklumin ges, memang  segitu kapasitas beliau.",0,"maklumin ges , memang segitu kapasitas beliau .",0
Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,VickyWicaksono-i4v,𝘼𝙇𝙀𝙓𝙄𝙎17 dapet motor say .,1,𝘼𝙇𝙀𝙓𝙄𝙎17 dapet motor say .,1
aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,adityapurnawarman-h1z,bete rumah ? langsung gas alexis17 aja deh .,1,bete rumah ? langsung gas alexis17 aja deh .,1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.387.041.262.340,dewadurja,WHAHAHAHHA.... AKHIRNYA.............. MONTHLY BOS.....,0,whahahahha .... akhirnya .............. monthly bos .....,0
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,kemaldarmawan-y2h,emang gak se-reliable alexis17 .,1,emang gak se-reliable alexis17 .,1
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,WeiKNayf,"jepe mulu , nggak prnh zonk",1,"jepe mulu , nggak prnh zonk",1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.322.801.420,novasetiawan6558,Otw pildun nihhh❤❤,0,otw pildun nihhh,0
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.336.780.671.820,Nawwirnaa.bilquran,Garing euy...,0,garing euy ...,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.686.059.625.130,NazilHakim-j6n,29:07 Gokil Banget Cinematik Nya 💥🔥💯🌟✨🎉🎉🎉,0,29:07 gokil banget cinematik nya,0
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,mustofaprabowo,"kalo λ l e x i s 1 7 , yg kasih duit",1,"kalo λ l e x i s 1 7 , yg kasih duit",1
zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,DaolopmG,"hal-hal menarik 𝐷оrа𝟩𝟳 , bikin penasaran terjaga !",1,"hal-hal menarik 𝐷оrа𝟩𝟳 , bikin penasaran terjaga !",1
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,BraggKahn-v6e,sehat kang semngat ngonten dilancarkan urusannya salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1,sehat kang semngat ngonten dilancarkan urusannya salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.772.460.751.790,Smaciasreuter-x9y,"sketer muncul terus, auto jepek",1,"sketer muncul , auto jepek",1
gRjWM8jPIPw,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",Fitra Eri,2025-04-30 09:01:02+00:00,SofiaOTFTc,"alhamdulillah , rezeki lancar jaya berkat а𝘎𝙐𝙎𝐓ot𝑂 !",1,"alhamdulillah , rezeki lancar jaya berkat а𝘎𝙐𝙎𝐓ot𝑂 !",1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.419.439.940.320,arifstyantoro,48:13 buyar,0,48:13 buyar,0
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.394.383.797.870,NARAA0muda,Sama Done.dislike,0,sama done.dislike,0
hDFN1Sr8a80,GEELY EX5 MAX | Mobil Listrik Ada Rasa Volvonya Dibawah 500 Juta,Motomobi,2025-05-04 11:30:36+00:00,RadenO5AgI,"bermain 𝐃e𝐖аdоя𝘼 otomatis bahagia , rezeki jalannya !",1,"bermain 𝐃e𝐖аdоя𝘼 otomatis bahagia , rezeki jalannya !",1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.415.825.974.500,RudiNurdianto,Best episode !! 😂,0,best episode ! !,0
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,ChongMurray-i9i,"3 bang , salam jepe weton88",1,"3 bang , salam jepe weton88",1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.559.958.883.400,MuhammadFajarSidiq-s9r,Sya nyesal nyoblos orang ini,0,sya nyesal nyoblos orang ini,0
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.335.686.440,anakkampoeng3304,"Beli yg ngga KW dimana,?
Kbanyakan KW",0,"beli yg ngga kw dimana , ? kbanyakan kw",0
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.793.998.870,BudiKristanto-g2h,Emang gak ada yang se-asik ALEXIS⭐17⭐ sih.,1,emang gak ada yang se-asik alexis17 sih .,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.946.320.103.230,TulaySedat,"tengkiu bosku sudah kasi teman2 setongkrongan traktiran makan minum enak, semoga makin jaya mandalika77",1,"tengkiu bosku kasi teman2 setongkrongan traktiran makan minum enak , semoga jaya mandalika77",1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.015.969.800,Anomalus21,Gw tuh 😂 beli casingnya doang,0,gw tuh beli casingnya doang,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.675.293.380,triadipatimv9588,Menit 29:06 gak template capcut kan mas?,0,menit 29:06 gak template capcut mas ?,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.351.286.160,makeNumb0n3,president of yapping,0,president of yapping,0
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.419.950.247.600,RigelFocus-lx8bo,Anies Ahok the next presiden and wakil presiden🎉,0,anies ahok the next presiden and wakil presiden,0
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,MdglouMdBoos,"sibuk kerja , sibuk cuan pu lau tujuh tujuh tujuh .",1,"sibuk kerja , sibuk cuan pu lau tujuh tujuh tujuh .",1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.373.046.343.200,rokyekew3714,"Bang review realme GT 7 pro, bagus apa tidak buat jangka panjang bang 😅🙏🙏",0,"bang review realme gt 7 pro , bagus apa tidak buat jangka panjang bang",0
XI8K0-_kbHc,GAK NYANGKA BISA BEGINI! PENGENDARA DIJALAN SAMPAI BINGUNG LIHAT HUMMER EV | GLAMOUR AUTO BOUTIQUE,Jejelogy,1.739.687.896.304.180,rayhanarynugraha780,Ngerii bgt handlingnya 34:02,0,ngerii bgt handlingnya 34:02,0
CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,ElliBarthelm,gw barusan maen garudahoki reaal cuy jepiii,1,gw barusan maen garudahoki reaal cuy jepiii,1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.314.967.270,RahmatAlfanh,Lebih bagus komentar netizen dari pada omongan bapak satu ini,0,lebih bagus komentar netizen dari pada omongan bapak satu ini,0
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,murtiprasetya,pengen hidup makmur ? alexis17 jawabannya !,1,pengen hidup makmur ? alexis17 jawabannya !,1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.324.038.260,armored.angels,"Mana tempo? 😢
Ga brani undang yaaaaaa 😂",0,mana tempo ? ga brani undang yaaaaaa,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.663.617.650,victoragungadhiprasetyo792,Bngst keren parah cuk🔥🔥🔥,0,bngst keren parah cuk,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.300.740.011.220,caaneedsleep,"it's alright, atleast you're conscious now kak",0,"it 's alright , atleast you 're conscious now kak",0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.416.244.627.870,sarifarifin3070,Duhhh gue duit nya cukup buat beli iphone 16 pro wkwkwk,0,duhhh gue duit nya cukup buat beli iphone 16 pro wkwkwk,0
5MBwJpU-9tg,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",Garasi Drift Podcast,2025-04-30 09:00:07+00:00,rawlingstravionfindley-h4h,abis baca review 𝐒𝐆𝐈𝟖𝟖 .,1,abis baca review 𝐒𝐆𝐈𝟖𝟖 .,1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.037.260.510,JonatanFletcher-o2r,9:11  bang tadi jam segitu menang besar w di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩,1,9:11 bang tadi jam segitu menang besar w di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,173.997.512.699.713,AliDidem-g1g,"Ibarat kata pepatah gak kenal maka gak sayang jadi silahkan coba sendiri bro main di  mandalika77 ,kalau sudah rasakan main di  mandalika77  bagaimana rasanya MAXWIN bro",1,"pepatah gak kenal gak sayang silahkan coba bro main mandalika77 , rasakan main mandalika77 maxwin bro",1
CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,JustinFarley-x4g,"berkah99 emang juara , rezeki gak abisnya !",1,"berkah99 emang juara , rezeki gak abisnya !",1
wbaneF-1auo,1M JOURNEY BORNEO 360: PANGKALAN BUN LUAR BIASA!,Ridwan Hanif,2025-05-03 03:01:07+00:00,SarahXZG0g,"keberuntungan bikin cinta 𝘿𝑂𝐑𝘼 𝟩𝟽 , thank you !",1,"keberuntungan bikin cinta 𝘿𝑂𝐑𝘼 𝟩𝟽 , thank you !",1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,AgusAyu-f7s,𝘼𝙇𝙀𝙓𝙄𝙎17 sih ? heboh banget ? pokoknya ?,1,𝘼𝙇𝙀𝙓𝙄𝙎17 sih ? heboh banget ? pokoknya ?,1
8AzDe6gMOck,BRZ Farrel Siap untuk Indonesian Drift Series‼️,Garasi Drift,2025-05-02 09:00:09+00:00,FikriGunawan-b5o,"ngomongin 𝘼𝙇𝙀𝙓𝙄𝙎17 , ikutan kepo .",1,"ngomongin 𝘼𝙇𝙀𝙓𝙄𝙎17 , ikutan kepo .",1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,174.421.436.301.348,rakabregas4747,apanya yg stabil??? kemaren saya ke pasar harga daging naikkkk,0,apanya yg stabil ? ? ? kemaren saya ke pasar harga daging naikkkk,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.283.270.420,TintinIsHere,berasa didongengin ya wkwk,0,berasa didongengin ya wkwk,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.300.735.694.420,azmya3109,56:54 omong kosong ah 😂,0,56:54 omong kosong ah,0
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,behzadankozu,"gaspol , cuan melimpah 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 !",1,"gaspol , cuan melimpah 𝑲𝑰𝑵𝑮𝟑𝟐𝟖 !",1
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,jayadikusumo-l8h,"gue udah ga bayangin hidup alexis17 ! , udah mata pencaharian",1,"gue udah ga bayangin hidup alexis17 ! , udah mata pencaharian",1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.336.766.245.320,PurnoBahrun,Ngisin ngisini wae koe  Doel😂,0,ngisin ngisini wae koe doel,0
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,jefrimangunsong-o4n,gak pusing mikirin kalo udah join alexis17 .,1,gak pusing mikirin kalo udah join alexis17 .,1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,174.533.704.634.048,amaadnmaulana,Anti Kaum mendang mending 😂,0,anti kaum mendang mending,0
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.661.722.330,diodwi22,Semoga sukses selalu tim GD👍,0,semoga sukses tim gd,0
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.415.946.957.670,rizkyputrapratama1962,Dia anaknya jokowi. Makanya bisa jadi wapres,0,dia anaknya jokowi . makanya bisa jadi wapres,0
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,LynnKennedy-o3r,best alexis17 beneran gampang menang sl0t nya,1,best alexis17 beneran gampang menang sl0t nya,1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.383.828.970.940,RFSco,"masih setia sama huawei nova 5T, saking awetnya 🥰",0,"masih setia sama huawei nova 5t , saking awetnya",0
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.401.430.046.030,Mario-pr4sm,ini masukannya bapak ahok keren sekali,0,ini masukannya bapak ahok keren sekali,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.349.467.880,cexmardi,Sedih denger dongeng 11 dari 100 indukSia😢,0,sedih denger dongeng 11 dari 100 induksia,0
J2_Egvu2QII,"GAK SAMPAI 600JT, DAPET MOBIL PHEV: JAECOO J7",Ridwan Hanif,1.740.053.042.376.280,LAWERENCEHutto,"Ｍandalika𝟳𝟳 aku cba bntr, jepe gede lgnsung",1,"ｍandalika𝟳𝟳 cba bntr , jepe gede lgnsung",1
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.551.489.100,Mustafailknur-b2k,"P U L A U 7 7 7 emang Gacir, WD setiap hari!",1,"p u l a u 7 7 7 emang gacir , wd !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.964.153.846.620,sigidaryawitjaksana2182,10:40 kira kira make yg lb works apa lb silhouette ya?😂😂😂,0,10:40 make yg lb works lb silhouette ya ?,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.295.609.600,fishybrad, @azriel_alrifqyazriel6815  coba jelasin maksudnya ga ada mental gimana bro 😂,0,coba jelasin maksudnya ga ada mental gimana bro,0
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,artaarifin-d9z,"bro tau ga alexis17 , udah support bank e-wallet potongan",1,"bro tau ga alexis17 , udah support bank e-wallet potongan",1
ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,martakananda,temen gue bilang alexis17 tuh bikin nagih parah !,1,temen gue bilang alexis17 tuh bikin nagih parah !,1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.376.203.347.160,alchaneltv2103,Dua kata lucu itu,0,dua kata lucu itu,0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.391.032.030.260,ajibahmad293,tim yang berangan-angan,0,tim yang berangan-angan,0
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,tarihoranemil,"gokil abis alexis17 , modal dikit hasil gede",1,"gokil abis alexis17 , modal dikit hasil gede",1
f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,174.537.620.303.548,Jonathan-i4w5p,Ahok-anies baru oke,0,ahok-anies baru oke,0
kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.020.726.190,agusagus-pp3vo,Om Mobi terlihat jadi sixpack skrg.. hehee. diet apa beliau ya.. hehe,0,om mobi sixpack skrg .. hehee . diet beliau ya .. hehe,0
kUom1fDXs4A,MOBIL-MOBIL PALING KAMI SUKA DI IIMS 2025 | FEAT. OM MOBI,Fitra Eri,1.739.947.019.265.370,gangvespa1216,Lexus nggak ada yaa om..?,0,lexus nggak yaa om .. ?,0
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.347.574.643.600,rydatofficial1227,Bahas apa ini?,0,bahas apa ini ?,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.293.603.740,fishybrad, @KAIZENTEAM7  respect! ini nih,0,respect ! ini nih,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.534.717.140,PgordonManager-k6v,Kayak asal jadi doang,0,kayak doang,0
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.401.573.243.110,nahloch3169,Joget dulu gak sihhhh,0,joget dulu gak sihhhh,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.365.894.130,tarzanhijrah,Pertanyaanya gak kejawab semua,0,pertanyaanya gak kejawab semua,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.167.995.070,SunilDhangar-nx4vy,ꗥ𝙈 𝘼 𝙉 𝙐 𝙏 8 8ꗥselalu ada barokah main disini jepee mulu,1,ꗥ𝙈 𝘼 𝙉 𝙐 𝙏 8 8ꗥselalu barokah main jepee mulu,1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.276.689.670,pricylianatalinar978,Presiden Prabowo menjawab dengan bantahan. 😂,0,presiden prabowo menjawab dengan bantahan .,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,174.421.426.307.196,D-Trader77,1:36:42 the road is still long :face-blue-wide-eyes:,0,1:36:42 the road is still long,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,174.421.426.590.234,AriskyRiyan-i8w8g, @ekowaryono8099  saking luasnya ga ada isinya,0,saking luasnya ga ada isinya,0
XI8K0-_kbHc,GAK NYANGKA BISA BEGINI! PENGENDARA DIJALAN SAMPAI BINGUNG LIHAT HUMMER EV | GLAMOUR AUTO BOUTIQUE,Jejelogy,1.739.601.501.284.740,ak-ch4n,Males kalo listrik,0,males kalo listrik,0
ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,SowersSlocum-t2n,"mantap ! bermain 𝐒𝐆𝐈𝟖𝟖 , rezeki mengalir deras !",1,"mantap ! bermain 𝐒𝐆𝐈𝟖𝟖 , rezeki mengalir deras !",1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,174.533.674.638.592,catucatuajhe,"Ketik aja ""omon-omon""😂",0,ketik aja `` omon-omon '',0
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,JokoSetiawan-d9k,"𝘼𝙇𝙀𝙓𝙄𝙎17 emang top dah , ga bikin kecewa sampe",1,"𝘼𝙇𝙀𝙓𝙄𝙎17 emang top dah , ga bikin kecewa sampe",1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,174.533.674.427.741,lelakibudiman,Terima kasih. Saya memilih dislike video ini.,0,terima kasih . saya memilih dislike video ini .,0
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.369.182.711.780,onet5248,konten sampah....kata fufufafa...hehehe,0,konten sampah .... kata fufufafa ... hehehe,0
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,sabianprayitna,"sebulan main alexis17 , hidup gue berubah drastis !",1,"sebulan main alexis17 , hidup gue berubah drastis !",1
ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.336.750.906.700,nouvalikhsan9203,Makanya dislikee wkwk,0,makanya dislikee wkwk,0
rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,jindradamanik,gue rela gak upgrade hp nabung alexis17 .,1,gue rela gak upgrade hp nabung alexis17 .,1
VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.401.820.461.600,beingaamon, @Riickk8888  Ok makasih atas info ny,0,ok makasih atas info ny,0
QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,17.388.255.452.683,Teixeiragupta-g6d,"Keren sekali! Berhasil meraih kemenangan yang sangat besar di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖, saatnya untuk berlibur mewah ke tempat impian!",1,"keren ! berhasil meraih kemenangan 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖 , berlibur mewah impian !",1
zFhBO9uoGYA,INDONESIAN DRIFT SERIES TERAKHIR di sini,Om Mobi,2025-05-04 13:36:57+00:00,CalvertKory-j1n,kebangkitan cuan weton88,1,kebangkitan cuan weton88,1
nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.599.667.680.950,albarqayyum5512,Masterpiece,0,masterpiece,0
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.328.681.820,Andi.Maulana,Ngatur bgt yg penting gak di cut ini ribet lu,0,ngatur bgt yg penting gak di cut ini ribet lu,0
4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.251.184.418.200,IntanGunawan-b1k,Mantap! Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥,1,mantap ! bangga banget jadi bagian dari alexis17 ?,1
gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.307.323.930,daaneeee,​ @mariamavi6769 kentara banget ni AI nya bang,0,​ kentara banget ni ai nya bang,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.981.790,anggiwisnu5548,Vlog gd terbaikkkk,0,vlog gd terbaikkkk,0
